,101_1_222_nonlinear_homogeneous,101_2_222_nonlinear_homogeneous,101_3_222_nonlinear_homogeneous,101_4_222_nonlinear_homogeneous,101_5_222_nonlinear_homogeneous,101_6_222_nonlinear_homogeneous,101_7_222_nonlinear_homogeneous,101_8_222_nonlinear_homogeneous,101_9_222_nonlinear_homogeneous,101_10_222_nonlinear_homogeneous,101_11_222_nonlinear_homogeneous,101_12_222_nonlinear_homogeneous,101_13_222_nonlinear_homogeneous,101_14_222_nonlinear_homogeneous,101_15_222_nonlinear_homogeneous,101_16_222_nonlinear_homogeneous,101_17_222_nonlinear_homogeneous,101_18_222_nonlinear_homogeneous,101_19_222_nonlinear_homogeneous,101_20_222_nonlinear_homogeneous,101_21_222_nonlinear_homogeneous,101_22_222_nonlinear_homogeneous,101_23_222_nonlinear_homogeneous,101_24_222_nonlinear_homogeneous,101_25_222_nonlinear_homogeneous,101_26_222_nonlinear_homogeneous,101_27_222_nonlinear_homogeneous,101_28_222_nonlinear_homogeneous,101_29_222_nonlinear_homogeneous,101_30_222_nonlinear_homogeneous,101_31_222_nonlinear_homogeneous,101_32_222_nonlinear_homogeneous,101_33_222_nonlinear_homogeneous,101_34_222_nonlinear_homogeneous,101_35_222_nonlinear_homogeneous,101_36_222_nonlinear_homogeneous,101_37_222_nonlinear_homogeneous,101_38_222_nonlinear_homogeneous,101_39_222_nonlinear_homogeneous,101_40_222_nonlinear_homogeneous,101_41_222_nonlinear_homogeneous,101_42_222_nonlinear_homogeneous,101_43_222_nonlinear_homogeneous,101_44_222_nonlinear_homogeneous,101_45_222_nonlinear_homogeneous,101_46_222_nonlinear_homogeneous,101_47_222_nonlinear_homogeneous,101_48_222_nonlinear_homogeneous,101_49_222_nonlinear_homogeneous,101_50_222_nonlinear_homogeneous,101_51_222_nonlinear_homogeneous,101_52_222_nonlinear_homogeneous,101_53_222_nonlinear_homogeneous,101_54_222_nonlinear_homogeneous,101_55_222_nonlinear_homogeneous,101_56_222_nonlinear_homogeneous,101_57_222_nonlinear_homogeneous,101_58_222_nonlinear_homogeneous,101_59_222_nonlinear_homogeneous,101_60_222_nonlinear_homogeneous,101_61_222_nonlinear_homogeneous,101_62_222_nonlinear_homogeneous,101_63_222_nonlinear_homogeneous,101_64_222_nonlinear_homogeneous,101_65_222_nonlinear_homogeneous,101_66_222_nonlinear_homogeneous,101_67_222_nonlinear_homogeneous,101_68_222_nonlinear_homogeneous,101_69_222_nonlinear_homogeneous,101_70_222_nonlinear_homogeneous,101_71_222_nonlinear_homogeneous,101_72_222_nonlinear_homogeneous,101_73_222_nonlinear_homogeneous,101_74_222_nonlinear_homogeneous,101_75_222_nonlinear_homogeneous,101_76_222_nonlinear_homogeneous,101_77_222_nonlinear_homogeneous,101_78_222_nonlinear_homogeneous,101_79_222_nonlinear_homogeneous,101_80_222_nonlinear_homogeneous,101_81_222_nonlinear_homogeneous,101_82_222_nonlinear_homogeneous,101_83_222_nonlinear_homogeneous,101_84_222_nonlinear_homogeneous,101_85_222_nonlinear_homogeneous,101_86_222_nonlinear_homogeneous,101_87_222_nonlinear_homogeneous,101_88_222_nonlinear_homogeneous,101_89_222_nonlinear_homogeneous,101_90_222_nonlinear_homogeneous,101_91_222_nonlinear_homogeneous,101_92_222_nonlinear_homogeneous,101_93_222_nonlinear_homogeneous,101_94_222_nonlinear_homogeneous,101_95_222_nonlinear_homogeneous,101_96_222_nonlinear_homogeneous,101_97_222_nonlinear_homogeneous,101_98_222_nonlinear_homogeneous,101_99_222_nonlinear_homogeneous,101_100_222_nonlinear_homogeneous,101_101_222_nonlinear_homogeneous
105,3.9624209279,9.7606929393,8.5437914813,5.6223011016,8.6923545446,4.9306762842,9.7708252808,8.9139850386,8.0027795705,11.6779886356,6.2285391259,1.8906607254,7.9495076331,10.3522026568,6.3341344113,5.6964150461,7.4090071219,3.1434595608,9.2569847278,13.3694405065,0.3388003506,8.7392709366,8.696787516,8.6933249761,1.6875616134,6.5454275543,4.7031862708,5.7938611651,9.2521752152,8.3156377055,10.1334449001,6.0246701351,6.7854213382,8.8480605964,6.6915381518,3.1267859099,6.223457916,8.2816964151,6.6439577484,5.1268333666,8.674669261,9.7760998356,10.7919376935,4.0510840651,9.3143663478,9.7537502522,3.5476229741,9.1185286392,10.06629683,6.6872079391,10.855173593,9.5737977651,11.5320078954,12.9827737028,3.5772653838,9.4523024337,5.7855119632,4.0954649536,6.3604340131,6.7073238346,6.6362834899,1.7970232485,7.8588775182,7.5629300538,5.7736185283,5.8755506552,3.8021723711,7.157717602,8.1002437268,4.1484419975,3.2098560976,9.8587861112,5.7528369036,7.6992998912,4.4701618864,7.2015050954,3.3830355251,6.2927133179,8.1322970133,4.4856924474,6.7496532667,5.0662383606,5.2536786382,8.9609237508,9.5467037635,5.7250702986,10.8938359221,3.5099911296,7.7596885631,3.5553696437,4.9917625629,5.1907184407,11.3219564606,5.8904775507,8.8020312506,9.5132730347,9.0465586303,8.8437112085,6.0029546225,7.9770185334,13.5356945161
106,4.3621902957,9.7783918154,7.7453024576,7.5268395251,8.440668549,4.6621801784,9.791613462,9.7228949096,7.0275660551,12.0880500488,5.0432384492,3.3469016404,6.6001871438,9.1461826634,6.6048724653,7.0686673359,6.746178048,3.6575676491,9.5074044065,12.1546308604,1.0439282678,9.6940225893,9.4361610324,7.7589715869,2.4978508517,8.6562562464,6.5578515786,6.2800330876,9.978123277,7.7479586572,10.182467123,4.9926241537,7.4676507537,8.6501012251,7.9860325832,3.4637705044,6.965496011,7.3780021774,6.9270032672,4.3633506461,9.3087249778,10.2842996228,9.451692343,3.6673184033,9.0715335799,8.438981703,3.1159339198,9.3089813462,10.932996918,5.8126080174,9.8573645192,8.8317146293,11.4973912632,14.302819266,3.9135417075,8.3234035727,5.8411359086,4.0074659458,6.3103289753,6.9967643217,7.5565213204,2.8218556569,7.2440978896,8.0752943604,6.1457505789,6.2838399296,4.2425842329,7.0175568634,9.559796395,6.6208964003,3.3884725196,8.6204625336,6.3062846384,8.8918584185,4.2512652719,8.3947794667,4.4183412052,7.523500293,9.4997290637,4.6616462253,6.3078402,5.3996429373,6.7670267869,9.1399861746,10.1627574254,6.3710821707,11.1559686923,1.8586490102,8.5491415691,3.0759930926,5.1819227805,5.8399100588,13.7002538717,4.1488895101,9.1878670899,10.4595130348,9.722291617,8.7372670616,5.1423383037,8.3868428373,11.433767208
107,4.1715362662,10.1424460245,7.7579009088,6.6999492248,7.779603896,4.5196517808,10.2108490494,10.574056044,7.9433867158,12.7600930789,4.8959780488,4.3400073982,5.8613712733,7.9304150412,6.052917538,4.9751143965,9.0961502548,4.6718377271,9.3114323861,11.9424998568,1.6850855189,10.8330099322,9.1076986706,9.0834704103,3.1770935529,8.1150116142,6.5631918092,5.3034586441,11.7832228472,7.0628449944,10.9232804488,3.5702772722,7.4683161876,7.2669424225,8.1063622362,4.123969394,7.2512262944,7.7994643071,5.9168739798,3.2562066456,9.802902692,10.3910060295,8.7612216293,4.511446174,8.7237676856,9.8790107771,5.0071004973,8.4817930741,9.9598490753,7.5873336911,9.5990530383,7.7787500736,11.0186699724,14.905266524,3.3841909858,7.3452264815,8.238658512,2.6910763973,6.4464126452,8.2347639935,7.2364473297,3.3846440265,7.1881316839,9.3099185606,5.0868185241,5.050681239,3.5745418516,6.1696086472,10.6192857703,5.835752317,4.3001011224,9.3657938354,7.2771553389,9.7458445077,5.271546258,7.1827117909,5.4099649132,7.9180419443,10.405873047,4.9314123662,8.5719107342,6.3268193434,5.7685020524,8.2848231578,9.3202263511,5.325173261,12.5824893529,2.7437976654,8.1189909427,2.3588662924,3.7066751483,7.4035456271,12.9098062002,5.8334720589,9.3761004893,11.6100515216,11.08576297,8.9482529734,5.2879313335,8.2893272404,10.1455605473
108,3.5487067451,7.6742131378,7.1488152867,8.7489547667,7.8070552332,4.4494537445,10.8279465196,9.9098102373,8.3769214011,11.3748247157,4.2965661875,4.653418653,4.7944827365,8.1630837488,6.3208379,5.7806329834,7.760926773,4.55701472,7.4549721239,10.7524540384,2.2931036384,9.9114255796,8.300352847,9.6565947809,3.7146607916,7.8704281435,6.853140193,5.9404248149,10.9467345108,7.6707539849,10.7022423485,1.7157743188,7.7132197299,7.0642703548,9.1151246803,5.4858994993,10.2413159812,7.5280004883,5.2273198985,2.7626752425,9.0127611027,10.1221635203,10.3439802292,4.4242832856,9.1256789741,11.1880036238,4.0522129231,9.3795521902,10.6749682585,9.0650192558,7.6038911798,8.547548161,10.0828702306,13.8546345736,4.6564124303,6.2864050418,9.9252727943,3.6280289416,5.8311459623,7.5149372303,8.415629376,2.3554143796,8.3764030301,7.5035571127,5.6209852837,5.8395543083,3.5726071697,4.5317307673,10.8698977417,6.1263212113,3.4883081326,8.3532881725,8.1599540672,11.0464409987,6.0798698755,7.8900566563,5.14750052,7.9196315448,9.4143052512,5.3179161676,8.2447399941,4.935822274,5.9413274818,8.6094181089,8.2984046122,3.8014309223,11.9747355913,3.0594217323,9.2064001681,2.4437536307,3.6417767756,8.9316216412,11.5053292705,4.9772915803,10.31488283,13.0159873921,9.8008329756,8.7928735912,5.289144995,7.9817292503,11.1967302063
109,4.709719228,6.7292164477,7.1660423584,8.4373405683,7.6012092345,5.7762072438,10.3238760458,9.3170192931,7.2316570753,7.9890107004,4.342417542,5.2249297418,4.1432468572,8.8661063687,4.1741131655,6.1794634246,9.1648138183,4.0416678501,6.3259501739,9.8660849214,1.9758610556,8.7515379749,9.1548385195,9.0167594097,5.5982157462,8.2548204893,8.0250112094,6.4665232833,10.9178107092,7.6968498122,10.0774772543,3.0176750131,6.4011310925,7.0816417423,8.2767150202,6.1623114266,11.0558122047,8.0764490414,5.2281624979,3.690701581,9.663851641,9.4772753,10.3805216939,3.6997885583,9.3903086567,9.4356183943,4.2721570361,10.474759333,8.3820565327,9.2919876713,7.3772646819,7.6037625223,10.0309040181,12.9048955332,5.1091537922,6.6191214788,9.5526130351,3.3839569301,7.6256805716,6.8848873529,8.0438924808,2.0482554156,8.8373338744,6.8341672265,5.2098515879,5.8018813919,4.98931074,5.3780615508,10.8508704744,6.5604566954,3.2275354447,5.9761742943,8.4920608179,11.0497539808,5.1738299592,6.7880589502,4.7398545249,8.6021849137,9.9765144319,5.8875353036,7.2712365646,4.0575004379,4.9812488518,8.9271703904,8.628710953,2.7432728345,11.9583770326,4.573240992,9.7390541757,2.9726100279,3.9324959735,8.573540249,11.1713822456,6.2247164622,10.4731634343,10.9077318372,8.5256730754,8.5709373609,5.5551566319,5.9507715247,13.0074437559
110,5.2668703505,7.469474922,5.2136467892,8.8349791362,7.4298449257,4.472382457,11.019966579,9.8579264917,8.4795149153,8.8833815443,6.4965486529,4.6579603692,4.2972453823,8.225925147,5.3720194493,6.1877449933,10.3855324532,3.6592900681,7.353106537,9.8734083737,1.1068616506,6.6866429911,10.4246165946,9.6366582642,6.5135638475,7.3002823124,6.8619196878,4.4738093603,11.9334460235,7.177688574,10.8059368513,3.0879646097,6.058088205,8.5736832658,7.7828161953,5.5991979181,9.8702997386,6.4477831551,5.3922340964,2.1013914644,10.4918855544,9.9911174367,9.7954317764,6.4134629729,8.6142298508,8.6654706202,3.3633028445,10.8229487573,8.4196286485,8.5781663972,7.6332350595,7.9360042708,8.9995549177,13.7020089664,4.4210281366,8.0836484464,9.2913124085,3.9646749186,7.2851412614,7.8843232419,8.0230922079,3.5228181764,8.275635573,6.4920689948,6.7947658241,5.4020836407,4.7177287817,5.9796002221,12.2790582337,6.8248069475,2.4325500154,5.4373056874,7.7516286312,10.3638665419,4.8281060061,5.93698092,5.6832587374,9.7380013874,9.8673682755,5.5573964723,7.466452615,5.8280076757,5.5120684901,9.8964813833,8.9584986299,3.3898699664,12.7861799079,4.8352730618,9.9146818529,3.2222316856,5.5309406974,8.1654721428,11.9584834351,6.0611588222,11.1511379268,9.8030746516,8.2442867692,10.3861145364,5.2272050408,6.8157590709,12.4011690704
111,6.8064437039,5.4931862457,4.7478001525,8.7949378002,9.749185983,4.2449456376,9.1997216568,8.6433358457,9.1953372208,9.369982099,6.7310378171,5.6874962582,2.467307299,9.8726126431,5.1487067131,6.3818327623,10.7368264998,4.0250896442,8.132908366,8.7223193714,4.0152709667,5.4165541895,10.4439463735,9.7968199086,7.0645381283,6.6935203916,7.9233186874,5.676175498,11.9310260137,7.1754510064,11.7081902107,2.3385784734,6.6987898927,7.8066143706,7.132831094,6.0101427982,9.1545988471,6.5291426803,4.0907368221,2.8324271725,8.7837309771,10.6973100641,9.0371185247,4.7700733665,7.5436861528,8.58134251,4.161477582,10.5827201403,7.4690108791,10.2465007192,7.9622970572,8.1219580497,8.0724477805,11.9020416923,4.6428673099,6.7507206227,9.8973419696,4.4618149149,5.8399935898,7.9706345523,8.1845778652,3.7058962122,8.3788968258,4.0599992823,7.6946284812,3.4425498631,5.7380386628,6.8577952074,11.6872712252,8.0535088068,2.4968484077,4.6090483446,6.4062953531,10.8029537739,5.4477033878,6.0249800763,6.3342700637,8.4382577444,11.001597207,5.6034794352,7.5162647617,5.2952796493,4.7513073104,10.0225328975,9.6099816691,1.849654213,12.5313011406,4.7243140214,9.7826344225,1.2579445952,4.0781957932,9.2836249001,10.6222687669,7.4113578161,10.8490979239,9.1357016933,8.6593274543,10.8599641962,6.3226644988,6.3142437069,12.4588230385
112,6.9501314649,5.4438320417,4.7257985578,9.2565933476,10.1424079146,4.3066765848,10.5011560237,8.335611689,8.9750782725,9.823539484,5.5058618504,6.1268161054,4.1058058435,10.4649537762,5.0100390387,6.411009765,9.2139823791,2.7150530857,7.3751692642,7.341575279,4.5110188218,7.3525576376,10.1649706716,9.7132879061,7.6244806354,7.9353518331,7.5128051174,7.8712922988,10.4183775673,6.6364560526,11.4679188851,1.6652086561,6.2148876096,8.4459011459,7.6398106762,6.642938667,9.478143696,6.332751665,4.4819596537,3.6123396846,9.1271300983,8.5272093975,9.4448918253,4.3538309414,8.1888814822,7.8392003064,3.9741446585,11.0412222577,5.9726956113,8.8162070008,7.7245784235,6.8763551658,5.7685325507,10.6524896028,6.7775928638,6.4003623264,8.6804739517,4.4220872799,6.9799917805,7.7682596689,7.3990381158,3.1871849518,7.7773946347,4.3711957811,6.5381659701,4.7279387718,6.9686409656,6.96257298,10.7561694003,8.0792929501,1.1754318313,6.1064668965,6.2980630263,10.8871240173,4.4647405256,6.0045998812,6.1517166438,7.4669326326,10.9296240061,4.7284272968,7.3944398332,5.6630162213,5.9312213699,10.1555306555,10.8736609919,2.7842500426,12.2321610585,3.8418760737,10.4714637293,1.3793653221,3.3839348115,9.8984663534,11.3262258417,6.9183856376,10.2762809178,10.1464812441,7.4683586316,10.8315468655,5.7475780426,4.0878790631,13.3293928482
113,8.9977353389,4.8918457992,2.8255418864,10.1245777751,10.2835988871,4.7627471062,9.6637135715,7.9318287984,8.8203695694,11.442182566,5.6173796826,7.724242697,4.9268901219,10.9889456996,4.993429933,6.5240585678,8.9003409273,3.532372195,7.168959118,5.6068989091,5.832270606,6.3008700214,8.1932660729,9.6706749352,9.6973814271,7.7061221075,6.4477816964,8.8415307463,10.5477081702,7.5903408277,9.7357354486,2.0708613299,7.0355893621,8.5389818745,4.7137823157,6.239820827,10.4107723428,6.1145847429,3.0344154713,2.587772792,8.7967816956,9.746736606,10.1561514846,1.8353305909,9.1340678823,6.3921877315,4.9470357297,9.8962272497,6.021201065,9.8311076315,7.5511382983,7.358808116,5.7190172,11.1815340284,5.0372504234,6.5440836923,9.3416482744,5.1668499887,6.2891255158,6.4660362366,6.7947295197,3.4375973042,9.0246274048,4.8859628912,6.5886877684,4.3272147821,6.873364148,6.9905489937,10.7012965171,7.9640249324,1.4658187917,8.051441221,6.9799250568,11.1167459311,5.433440694,6.1202172761,5.8578171235,7.4732919015,11.2459641907,5.9764426665,7.422884848,5.7466883199,7.1673084426,10.1008770159,9.1945888621,1.9077092782,10.822243777,3.9128255305,9.8969950438,1.7633986885,2.8539827318,9.8534392525,9.2167051069,6.0889024135,10.0177956934,8.3475759101,5.9115732234,10.5989441777,5.2450522611,3.9688963384,13.9524863401
114,8.7063239154,5.2396650551,1.801555833,10.837281272,10.2111885921,5.7704190458,7.6837256474,9.1319335779,9.1099375819,11.6677104803,5.4377483598,8.6991924394,6.4471314416,11.211475047,3.8315559414,5.8721972461,8.4788772324,3.0480060009,6.6944512919,6.3733813376,7.0570758121,6.3429381122,8.4540843296,8.6577434828,11.3656228318,9.1892522986,6.2571869256,8.8766913808,9.822001189,7.7207519834,8.3241859381,1.34987008,6.7032073361,8.5692306773,4.692542448,7.2181952959,10.0303214625,6.2400405941,2.8955386699,3.1468007582,9.4072732041,9.9071186521,10.837480516,1.1720040241,8.5078136052,7.1239350176,5.0953785787,10.1527439625,4.5057474873,7.6793853,8.099950077,7.1287520735,4.2991638422,12.0465081848,6.6688207154,6.1395286481,8.0458962439,2.9856947112,6.968790867,6.8701176449,5.5535852293,5.4086455323,10.5809579472,3.1997521419,7.9728732532,4.329872096,6.2139581644,8.2943703918,9.198017535,7.5244416385,0.516929079,8.9259885325,7.0968301546,10.6439852863,4.8630766114,5.2849481748,6.4223567434,8.3761941305,12.67972762,6.58073825,9.089987631,6.7896284861,8.0434246936,10.3771955595,8.3836638754,3.7994014326,11.6566369897,5.0497570954,11.0897970895,2.9021545715,3.9297458682,10.1818200466,7.8988347241,5.1826053766,9.7467285352,9.3403609425,4.5100290189,9.2616642061,5.5268748479,5.0627537387,13.3319725638
115,8.2262348186,4.7078731173,3.0311139947,11.638797761,9.6005819272,7.2955880803,6.5350954301,9.0786638873,8.3200321056,10.4715943263,5.4521532498,6.5220606723,5.5731219336,11.8847313643,4.1677635132,8.2975533161,9.289337047,2.3575783444,6.0577506318,6.9870464854,7.5336118059,5.6790978943,7.642843683,7.0785809041,10.5242265871,8.7358204954,7.2085727881,7.8830156442,9.2998144303,6.5312043088,6.9865493143,1.8252990891,8.6987599716,8.1679201313,5.0835516894,8.9585293953,10.2304258125,7.6679167656,2.9674180877,3.058202444,10.4453484565,9.062444932,11.1098535224,2.09423032,8.5937419911,9.3768862429,5.3195652881,10.3485640472,2.4600738365,4.4160471071,7.5137051124,7.7649408215,5.4874017152,12.6968066019,6.8151134018,5.217034911,6.0181572665,1.5133099654,7.945582431,7.1198310048,3.0471738862,4.8503769325,10.9426038665,2.9569265322,7.9721086798,5.3148520447,4.5816728812,8.8760631434,8.9240795461,6.9794030438,1.9384795936,8.247818162,6.7155667395,10.3575076927,5.3796168279,5.5290550578,5.9756320155,7.347193909,12.7901370169,6.4640574826,9.2047986093,5.4138979765,9.1212161582,11.4289567606,8.8415823487,3.8426674321,9.851400562,4.5611961271,9.5736717645,2.9257490093,1.6590134353,8.7470350858,7.0025201484,4.4147919885,8.9843091942,8.1762236098,6.9971380829,9.8919510429,4.7987040904,6.7329083241,12.5990864432
116,7.9827336212,5.5405843306,3.2939557124,10.7202900894,9.5228355444,6.1069661929,5.6678562684,8.9053808971,8.336641585,10.0710575477,6.2900960096,6.4875746799,6.2023839297,11.8587171912,4.5028781295,7.9954834419,8.8146836982,1.879193489,5.0322025514,8.5567611984,6.2023724856,3.554039479,6.3817885168,6.4693994394,9.8105878447,7.2131030263,6.8472409618,7.7211712157,10.6122229971,5.6976346507,8.1536449005,2.5768372142,8.1369222817,7.3792543456,4.6802016297,8.0314634386,11.415704057,7.7923495269,2.4150158293,4.9353378178,9.329174763,8.8933864883,10.4808800613,3.5512820026,7.8111586793,8.5689040773,3.8920730421,10.3997496195,2.6454165757,4.6500885606,9.1487147931,6.3683645571,3.9842522408,13.5379287372,7.7248789682,5.0056078361,6.7612282259,1.5839409556,8.3549303963,7.3978745119,2.6281266388,5.7057095712,10.7089702494,2.1853968752,7.7423785829,5.1753396642,3.3855967742,9.3491327648,10.1756015046,6.7477055079,1.5510894849,7.7430713864,6.3300759397,9.4451992291,5.07447329,6.1115587912,6.8480242036,8.7304364263,11.735010164,7.4350781936,7.8980794278,6.278031575,10.265449999,12.7310062559,8.0102013927,3.014124583,8.8929910474,5.3911036175,10.619751997,3.4076080577,3.5868781531,8.4460699115,6.3857327936,4.6732698679,9.3983879051,6.6626264117,7.0411171394,9.5583484861,4.2353597371,7.0750912707,10.8156837126
117,9.3222390988,6.1273151339,3.4402298592,11.7923703428,9.2502138216,6.4820889718,5.8465754111,8.4661706997,8.2842224566,11.3096663896,7.8650614434,7.4051852393,5.6723627598,11.5579332242,4.6983065472,8.6519963319,8.9394533072,2.1052547108,3.9704736944,9.1419562519,3.8791451317,3.0925444656,6.097518184,6.5556492668,8.5434179038,8.8169682244,5.7044414669,8.0429050975,10.2992029789,4.8300510298,7.8764256347,2.5120690244,5.6558876711,7.7222488057,5.7831410547,7.6064816253,9.5133138793,8.0641064358,3.1435685855,4.1581394629,9.0562096926,7.6246577892,11.0287138602,3.9899561568,6.9360073107,8.0138264994,2.8102222153,11.5847102105,3.8363613549,5.1581515824,8.8508277128,6.1479953262,3.7597039142,13.2488070731,9.1806062167,4.7836848421,8.6007091447,3.8863538464,9.0365291709,7.1269860523,2.9943471109,6.4290631705,10.5735276606,1.5273293027,5.0679006738,6.0770578677,3.8411013524,10.8982701216,10.0085617963,7.9471727934,0.9172703577,9.5392525889,4.4836134582,8.2119948777,4.3022013526,6.2749050137,7.4934924941,6.5593050431,11.103465806,7.0023933605,8.2044665503,4.780897839,10.0080443731,12.4289646047,7.9215698989,1.3098540942,10.2709575959,5.4702358442,9.7007245102,3.0634913461,3.3858804637,8.8811487507,5.5901713873,5.4987607986,8.737168675,6.7255679187,7.5041917309,10.8252853758,3.8060631719,5.1999341117,9.4520873631
118,11.2799315998,5.1996745758,3.6307009432,12.4086449401,8.9784061277,4.1602991107,6.8829865769,8.998698245,8.6877373859,12.0092849342,6.5307991122,7.7879318319,7.6097086224,11.1208350328,4.3694221075,7.6953663952,9.3278734786,2.8171321918,3.5723146058,8.1023461543,2.4144701575,3.0611883784,5.3098821491,6.939808762,7.6365331513,8.2546140601,5.9848926302,7.0545250667,10.6266405353,4.300265009,6.6370799677,2.6504527095,4.0354339501,6.8328517568,5.4305980705,6.4225528852,10.4431923534,8.4768551557,3.4840562421,3.5020454186,9.4487190315,7.6974167311,11.98231403,2.8656565018,5.69269775,8.373628414,4.1728132502,13.3650475247,5.3412811472,5.795975192,8.3156929238,6.3674933221,5.0792544552,12.8367906058,10.2792676616,6.1064940356,8.4969309477,2.5357815462,8.8094212914,8.033262394,3.7758024246,7.7004585079,10.5413877735,1.3879766531,2.9073875329,6.9844723521,2.6937820105,10.6951472752,10.2471163061,6.7388500106,1.9033021906,11.9159566597,4.3229795951,8.7173297386,3.4248618511,5.6514728613,6.7674517322,4.618853791,10.7190164189,7.5835031158,9.9375882165,4.5045803439,10.4968666927,11.0205681443,9.3748185492,3.5469437357,11.0871795624,7.0253217864,8.5825995057,2.3967573288,2.9748107524,8.4997410374,6.0663796497,5.2631587868,9.5828207763,9.2225838061,8.9539633026,11.0412768406,5.0067294503,4.3665092645,8.69436558
119,9.956831029,5.7012321048,4.2493713646,11.0885837619,9.837002769,2.767670306,6.5688139431,7.0146821487,9.6616354334,12.0268598344,7.8949869836,9.0684036776,8.6268179746,12.1855014647,3.6300429071,9.1910653768,9.5929137244,2.3035683423,3.0046858591,8.6923430108,1.8424370867,6.2199549398,5.4858104512,8.3488495658,8.3626161031,9.6289782384,7.3056724864,5.8140517153,11.7509859063,4.3617130775,4.6436453662,2.5677966867,3.7644019358,7.2912444749,6.4312966493,5.5831950998,13.4153995232,7.874576815,3.1849087694,4.7008336629,10.3277764023,9.2446224973,11.8286098675,2.7399225709,6.500289127,7.0642247518,4.5140423988,12.4963707463,5.3188864999,5.8696095063,8.314731358,5.9238252983,4.4962159286,12.1582161434,9.948331544,7.0150687495,8.1369142648,2.4603133399,8.8904235896,8.5692696131,3.6194693444,7.9650236841,10.3469635382,0.8319222958,3.952990047,7.300147203,3.9784658596,10.5056629553,11.0142108794,5.8278782025,1.7758664107,12.9080292973,3.9303411914,8.8500756245,3.0958811164,6.5232841797,8.1041802868,2.8876457499,11.0714443021,8.0041250892,10.3351984508,4.0061005304,10.6181697278,10.5931298862,9.2256500914,3.3284959518,10.3638146367,5.8022250189,8.9355146285,3.5445982462,4.2581607795,7.6523184832,6.9148976077,4.805510557,9.9271534431,10.5373821404,9.5965729469,9.2498702192,5.0439869435,4.814007384,9.8552675079
120,11.078824644,6.3973962694,5.1108751644,10.7398513422,9.5589904786,2.3398940658,5.1233676242,6.8457317173,10.534457243,9.4635273137,8.8262676657,8.2597607019,7.7806134073,12.5845805001,2.9906679378,10.0590107438,10.9451323317,1.9432336341,3.3844118247,7.716319242,3.8178648236,5.0790611352,4.6040657836,8.8097325208,9.7912087771,9.7386324303,7.691572168,6.4157059164,11.4900134369,4.5952494685,4.0613866512,2.3150499523,3.4996703653,7.5767872111,4.2836845062,6.0916588969,12.436999066,8.9301973645,5.6149186743,4.6276066756,11.3203323455,8.837802886,12.8534998454,1.3798063375,5.7715660954,7.0467917447,4.3845893894,10.9475714749,5.3371553539,5.606490882,7.0315993146,6.1169601487,5.1867603817,11.7990534597,10.4976105748,6.4141541523,6.7980350099,3.6710277326,9.6665077269,8.8273204199,3.7613168775,9.1307593394,11.3006413838,1.5147467309,4.3663548042,8.3728096135,4.1268938924,9.2303725843,10.6300975073,3.3686068479,2.4791706368,12.5832926712,5.0625129383,8.5798401135,2.5110445907,6.8756506186,7.2145260647,3.7847757616,12.5732743597,8.4529948978,9.2525754415,3.6481717297,10.4801943526,9.4496816549,9.838732314,4.1147188762,9.481771429,6.3532767941,11.3228635481,1.842949447,4.0308172002,6.847311376,8.6775567999,6.6672210296,9.8038535072,10.0422180819,7.9652405405,6.7678090804,6.2573760947,6.3392481578,10.4495488018
121,11.4417127135,6.2598741408,4.1745694757,10.9182625872,9.3827293309,2.4479804926,4.9687528024,6.512465815,9.3424530397,10.8388229618,9.5029661368,7.5578534209,6.0835646467,11.8868189903,3.0698923898,10.4377628083,10.2621970976,1.2995529256,3.2747105426,7.4572577369,3.0716711308,5.8800150852,5.2707749989,6.5077825747,9.5055413892,8.9095936182,6.8723120804,7.2029774164,11.3784885171,5.9592736312,4.3303774856,3.1090310389,3.5396949957,9.341307821,5.2673882127,5.5285681122,12.6125396421,8.650263164,4.0906883034,4.5428498833,11.5551564646,8.1446446559,11.9255975391,3.5103143857,6.5798220952,7.8643417597,5.249361063,10.7124798026,7.1593025683,6.4913019909,8.1295746193,7.039716637,3.4366370222,11.9368365486,9.907438769,5.7688557042,6.0089064551,2.5105095456,9.0637082301,6.0801037817,4.5575251588,8.7007040528,10.4223100223,3.8300756836,3.5318044961,9.013613779,4.2947937724,9.259219677,12.9696920882,2.8725341186,1.9680038591,11.5396487353,4.681197771,10.3817855648,1.9573306745,6.8618643404,8.3021564229,5.297919744,13.3608256859,7.8195293642,8.8903948764,3.5367156673,9.6374880831,9.1544482672,8.2871087547,3.8807141623,10.1668217267,5.4706525108,12.2365912545,1.3622507644,4.1768341196,6.6792341731,9.2782686308,7.2247030873,8.2952120825,11.212504394,8.6456380762,5.7433217349,6.9843113821,8.6919388411,11.8698258918
