,101_1_222_nonlinear_heterogeneous,101_2_222_nonlinear_heterogeneous,101_3_222_nonlinear_heterogeneous,101_4_222_nonlinear_heterogeneous,101_5_222_nonlinear_heterogeneous,101_6_222_nonlinear_heterogeneous,101_7_222_nonlinear_heterogeneous,101_8_222_nonlinear_heterogeneous,101_9_222_nonlinear_heterogeneous,101_10_222_nonlinear_heterogeneous,101_11_222_nonlinear_heterogeneous,101_12_222_nonlinear_heterogeneous,101_13_222_nonlinear_heterogeneous,101_14_222_nonlinear_heterogeneous,101_15_222_nonlinear_heterogeneous,101_16_222_nonlinear_heterogeneous,101_17_222_nonlinear_heterogeneous,101_18_222_nonlinear_heterogeneous,101_19_222_nonlinear_heterogeneous,101_20_222_nonlinear_heterogeneous,101_21_222_nonlinear_heterogeneous,101_22_222_nonlinear_heterogeneous,101_23_222_nonlinear_heterogeneous,101_24_222_nonlinear_heterogeneous,101_25_222_nonlinear_heterogeneous,101_26_222_nonlinear_heterogeneous,101_27_222_nonlinear_heterogeneous,101_28_222_nonlinear_heterogeneous,101_29_222_nonlinear_heterogeneous,101_30_222_nonlinear_heterogeneous,101_31_222_nonlinear_heterogeneous,101_32_222_nonlinear_heterogeneous,101_33_222_nonlinear_heterogeneous,101_34_222_nonlinear_heterogeneous,101_35_222_nonlinear_heterogeneous,101_36_222_nonlinear_heterogeneous,101_37_222_nonlinear_heterogeneous,101_38_222_nonlinear_heterogeneous,101_39_222_nonlinear_heterogeneous,101_40_222_nonlinear_heterogeneous,101_41_222_nonlinear_heterogeneous,101_42_222_nonlinear_heterogeneous,101_43_222_nonlinear_heterogeneous,101_44_222_nonlinear_heterogeneous,101_45_222_nonlinear_heterogeneous,101_46_222_nonlinear_heterogeneous,101_47_222_nonlinear_heterogeneous,101_48_222_nonlinear_heterogeneous,101_49_222_nonlinear_heterogeneous,101_50_222_nonlinear_heterogeneous,101_51_222_nonlinear_heterogeneous,101_52_222_nonlinear_heterogeneous,101_53_222_nonlinear_heterogeneous,101_54_222_nonlinear_heterogeneous,101_55_222_nonlinear_heterogeneous,101_56_222_nonlinear_heterogeneous,101_57_222_nonlinear_heterogeneous,101_58_222_nonlinear_heterogeneous,101_59_222_nonlinear_heterogeneous,101_60_222_nonlinear_heterogeneous,101_61_222_nonlinear_heterogeneous,101_62_222_nonlinear_heterogeneous,101_63_222_nonlinear_heterogeneous,101_64_222_nonlinear_heterogeneous,101_65_222_nonlinear_heterogeneous,101_66_222_nonlinear_heterogeneous,101_67_222_nonlinear_heterogeneous,101_68_222_nonlinear_heterogeneous,101_69_222_nonlinear_heterogeneous,101_70_222_nonlinear_heterogeneous,101_71_222_nonlinear_heterogeneous,101_72_222_nonlinear_heterogeneous,101_73_222_nonlinear_heterogeneous,101_74_222_nonlinear_heterogeneous,101_75_222_nonlinear_heterogeneous,101_76_222_nonlinear_heterogeneous,101_77_222_nonlinear_heterogeneous,101_78_222_nonlinear_heterogeneous,101_79_222_nonlinear_heterogeneous,101_80_222_nonlinear_heterogeneous,101_81_222_nonlinear_heterogeneous,101_82_222_nonlinear_heterogeneous,101_83_222_nonlinear_heterogeneous,101_84_222_nonlinear_heterogeneous,101_85_222_nonlinear_heterogeneous,101_86_222_nonlinear_heterogeneous,101_87_222_nonlinear_heterogeneous,101_88_222_nonlinear_heterogeneous,101_89_222_nonlinear_heterogeneous,101_90_222_nonlinear_heterogeneous,101_91_222_nonlinear_heterogeneous,101_92_222_nonlinear_heterogeneous,101_93_222_nonlinear_heterogeneous,101_94_222_nonlinear_heterogeneous,101_95_222_nonlinear_heterogeneous,101_96_222_nonlinear_heterogeneous,101_97_222_nonlinear_heterogeneous,101_98_222_nonlinear_heterogeneous,101_99_222_nonlinear_heterogeneous,101_100_222_nonlinear_heterogeneous,101_101_222_nonlinear_heterogeneous
97,5.8489300259,3.8600768664,2.2264715556,4.5634443414,10.240768392,11.6064810757,5.5509066076,4.2104643069,8.9976297807,6.2372178943,9.1092384564,8.8530955097,8.9290709224,7.8556416231,9.0124128195,10.5050144553,5.8261752976,8.3182300648,6.8321875107,8.3666698891,11.0358430491,1.9923291447,13.7465936953,0.3639355932,6.8655551634,5.8215469529,10.2478757928,5.6731163577,5.9167238245,3.9005086922,3.0115035927,3.1943955675,10.9573846699,8.8041612268,3.1231849951,5.1872117261,6.6879141216,4.4843468637,7.4564112131,6.0416456812,5.8653153175,5.9446832387,6.3359021344,2.8955749825,4.7655366851,3.0845945283,5.3965241496,9.6159733114,6.9143274569,5.7652499435,8.4696936564,13.915045374,6.0723182479,4.4789863354,7.2056536437,11.4826457911,5.1743290029,4.6338357923,8.2018805089,9.7765026349,10.5112561338,4.3183180552,7.2423559694,5.7697836233,6.2732255009,9.6444972881,6.2123903333,8.3890269692,6.6856019863,12.1384800792,4.3886158246,8.4971710322,3.8282666418,11.6127809161,5.4215264953,6.6215460915,3.2050452949,7.2805860714,13.2755122221,6.014936393,8.2599381786,1.3467144665,7.0930667486,10.5507479751,8.4564402783,7.3832470024,8.803267311,2.3525072153,7.3369818883,8.7246125353,7.3018354161,9.0359526392,9.0184873693,4.4575888032,7.876651929,5.1554848037,8.8201053009,7.2852773971,8.1985913598,5.666282405,7.6349491446
98,5.8877562384,3.5098138856,3.2303085144,5.1727868585,9.3913692267,11.1705945835,6.3164783108,5.6770563978,7.2495018555,5.7395439368,10.2365099432,9.5877498254,8.6946583473,6.4864313323,8.6394745337,9.7147056682,3.9776652416,8.8880198016,6.8572087004,7.1311097012,11.0189776031,2.3977803099,14.0393769733,1.9089002531,7.6956557332,6.7999421933,10.5145659438,5.8734795253,6.0879309755,4.4616845874,5.073237756,3.1172589086,12.6043620344,7.2855016038,3.9331573026,5.3812328983,6.9436698549,6.0485184917,7.4833339067,3.3856743729,5.9688181053,6.3696558496,4.7255193382,3.7023457759,6.698894003,3.8165692752,3.6779915722,9.8471240794,7.2689132817,4.5148429886,10.0764817772,13.7859032558,7.2151750371,3.755281544,7.621352802,12.7549097797,6.3949356403,5.1000026068,8.0179289789,9.0732279063,10.0545595843,3.5475277819,7.3032038927,4.6628113721,4.6891668856,10.6151172197,6.7247419128,8.053342063,6.4189450142,11.3766025131,5.1830350831,9.2853427471,3.769984878,9.6436319242,6.6592304113,5.7137051019,3.8427927565,7.3788883045,12.1287592272,5.2230654457,7.8619255072,1.3427586545,6.7931132963,9.4181476888,6.9957620265,9.7545737982,9.2356535058,3.0275674495,7.3870682498,9.5939182274,5.6998720964,9.2655004769,10.0813864113,3.7279316933,8.7594746253,5.2000983072,9.9421867832,6.323873058,9.6094265589,6.1813393202,7.4997612642
99,3.6853561602,2.1933977141,4.5294234436,4.8813649076,9.6287363714,10.1195390511,6.2458007701,4.0784301824,9.7832975707,4.9955874562,10.3305330986,10.4433356612,7.7678843714,7.0552211824,7.922695729,9.6054272696,5.0707798762,9.4485501909,7.7478303601,6.7427436288,11.1033622673,2.9400606502,13.0656050449,2.1293041194,7.1944560372,6.6653916819,9.3260050582,6.0888030556,4.2966533681,4.2523542599,5.6357044534,2.5666825983,12.517883749,7.9193603536,3.7594181888,6.6673776535,7.160542778,5.622530056,6.7949033095,3.8782568044,5.4451792191,5.5418315437,5.2762887194,4.505410918,7.7755496396,6.3910636642,4.2499552884,8.9534255839,8.0891722812,4.219953275,12.2174207922,13.1171686816,7.3814314763,4.3795716477,6.189997766,12.0376908382,7.1037038124,5.4289296326,8.1608866046,10.0928211384,8.8797728167,3.23103627,5.7695893039,5.7872475998,4.5599813155,11.0077277421,7.2035308846,7.1606640555,6.2922499925,10.1787308737,8.7608097594,10.2916536902,3.6107981667,8.5933606742,7.1667132376,4.8719839356,3.818665558,7.126135221,11.5072325939,4.3907532532,7.5511766092,1.3522013271,7.891773295,9.1867655421,7.7151377982,8.4834829431,11.8720563685,2.8098605864,7.1142404838,9.1230548285,7.4050539786,8.4699656141,9.7984888554,4.0918567258,8.0922654703,5.707899339,8.5185279489,6.2148676181,7.7167491749,6.7155694305,4.74430542
100,4.0999041507,2.2143495019,4.0815176858,4.0779264465,11.6716091259,7.9481818591,4.4682372717,2.6872752948,8.8267478859,5.9702821931,10.0144995574,9.5419347783,5.7887924052,6.7447908348,8.1763616064,8.8126366858,5.4813290382,9.8479230943,6.0761988705,7.2711824757,11.9043300844,3.7187158938,13.1130412199,2.9994930951,7.3668321786,7.1589894827,9.6010677707,5.2520586322,4.3801684828,3.6994750529,6.5142021718,2.2168222815,10.6931253469,7.847950548,3.4522650172,6.5609714304,6.7407507292,6.4565583516,6.0293585618,3.7454098837,5.4808086421,4.6934092525,5.298631832,5.6541022805,7.8535488387,5.7677351326,3.4771552008,8.866277185,8.2875616452,6.2785405643,10.7494980607,12.3694246744,7.6434467807,5.4103846444,5.6021303669,12.4190236106,7.1379269619,6.0481389117,5.5571318725,8.6931206532,8.7910801414,4.1816111967,5.2423669036,5.0212157646,5.8063087053,9.6516602054,8.0024408765,8.3229677774,8.3358833011,10.3946445024,8.0700996169,11.2723704414,4.4519755708,8.2844248341,8.6633030279,6.2268639761,4.5740315368,6.7920090584,11.8840734164,3.3623406177,7.8460495136,2.0065200441,7.6392001386,8.3978909604,6.6302382368,9.075274241,12.6162567755,1.8218553404,8.2041461174,7.8899859147,6.5187668536,8.7071446162,10.9478946212,3.2204385704,8.4103178063,4.6658294546,8.761620721,6.3023281569,7.4504634851,5.4910331955,4.8056874954
101,4.7146445186,2.3417912807,5.0448601411,5.6197627787,12.645890167,6.3682902341,4.0261470614,3.6849852359,9.1144949521,4.4008591863,9.4925357778,9.3228009347,5.9441989034,6.9061796772,7.2165586307,9.7278973442,5.7048343176,9.6402046824,5.7690680997,8.4191201186,9.9012281624,5.1416037609,12.632728852,2.6656074762,6.0463230355,6.6727010304,7.9424835065,3.4009114523,4.0946260542,3.3756770541,7.6997205958,3.0499686818,10.2637573309,8.7398578933,3.8940194792,5.8668593145,6.3204755184,6.0774178258,6.6798406828,3.6641545897,5.3055267675,6.5648277802,4.2346356668,4.8556046203,7.1630091493,5.4615072327,3.3064864504,10.674671723,9.3778944121,4.3454239973,10.4014088423,12.1298164436,6.7424333165,4.815384171,4.9050668828,12.7884950754,8.3207722789,7.0346093909,5.8536137037,8.6215770368,7.8786890501,5.3531823976,4.9040324441,4.649761116,7.6424022329,8.0398868271,9.0900820022,8.8802636528,8.1202647864,12.0862631403,6.6620779066,12.3186655629,5.00546039,10.439423367,8.1290220318,8.4791073143,3.8875223976,6.3714217572,9.9149117608,2.9252354908,7.5648523165,2.3646359177,6.532316715,8.4789698178,6.4707966149,8.2335511921,12.1646130883,0.0421146496,7.9313351524,8.0649485368,6.8259268016,9.0435652892,12.0826303406,3.918283539,8.1545506584,3.9817247267,8.8876584191,5.5066396143,7.5205044503,5.8174508218,4.2230332473
102,4.4177784939,3.99241328,4.0033723176,6.6223733977,11.6031465044,5.5110862447,4.6092530736,4.0255856601,8.3898964913,4.0486262704,11.5848622409,9.9271504311,6.3236825516,7.7194047137,6.20708867,9.6337808073,5.2266544616,10.3841190766,6.1568761395,7.7185516571,8.6050996315,4.1444709869,13.5491538372,1.7259444871,6.4940169792,7.4276076793,7.1011377036,4.5891975458,3.2732938773,5.3805010439,5.4354806672,3.9826290806,11.5742130259,7.78780682,4.0188815874,5.5815221815,5.3017505204,7.1730417881,6.721628936,5.7141636604,6.3090614267,6.3183203521,3.2646492135,5.5585653898,6.1530389959,5.7596486421,4.4608477706,9.443809679,9.3354646221,4.4342909996,9.6767423904,11.4632811466,5.6730631342,6.3536703703,4.6358153773,12.6783071164,6.7144894661,5.4126628642,7.0989003748,6.5046189469,7.6730174015,5.6054071221,6.0149648956,4.9498970443,7.6408147451,8.4226466326,8.6418351857,7.5311422355,8.4937380596,11.269595159,5.4719034873,11.3195841498,5.7961417953,11.0321938565,7.5541204134,6.5422403887,4.0418151999,6.3706362083,10.2920107329,2.6163353588,5.5633271155,3.2274222315,5.5246513557,8.9251824067,6.5485449044,6.6112364359,10.5324287331,1.4052013066,7.4940988454,8.4734696651,6.7734338239,10.1908761372,10.5046819787,3.2831032055,8.7003070778,3.6402139509,9.9983082351,5.6320883617,6.7043036524,5.3917865058,6.6899595933
103,3.5332759692,2.4057884694,5.5904071682,5.9336070976,10.8392549841,6.3047861612,3.3373927655,4.2718679827,9.8333047295,5.2840934603,9.1999752971,9.7373412854,6.2302369167,5.589665299,6.2860228486,8.7691751707,7.0725524613,10.5234163157,6.1184729877,7.3899272471,9.6148201977,4.8744137432,11.5850525667,3.0282457561,6.7722640608,7.971870253,7.6385767468,3.1762723354,3.9528086761,5.9858487874,4.2077416992,1.767436064,10.6166014373,7.2513652581,1.9358546588,4.930270529,5.2211943217,7.0711875987,5.5723813179,5.8592588459,6.952382519,6.4412108369,2.6975535429,8.8702968998,5.8242612528,5.7409155242,4.7754498899,9.7587484103,9.8671538972,5.823176405,9.3967574096,9.1423841889,7.1921802103,7.590469292,3.9573320004,13.0137976042,8.3154266438,5.2576591949,6.708329845,5.8922526467,8.121116913,7.233326668,6.2802145916,5.4175453307,5.7173949546,7.9159575715,9.183485252,8.6342171312,8.1564291849,9.6311023258,5.0617848209,10.168649149,4.3301378377,11.4833638026,7.7115965194,5.8626315383,4.2746021627,6.9395635244,9.5271063268,2.0366134969,8.2212047648,4.4575098293,6.4144977168,7.174782514,5.2674432591,6.8702092126,11.5864825511,2.9623071142,6.4595136275,8.892345279,5.994555796,9.5716038679,9.0332565599,4.2830776349,8.9740508966,3.9597782107,9.9013747859,5.914274487,7.486013872,7.1275734279,5.9648550507
104,2.0621393446,1.3091174013,4.4455524615,7.2470876065,11.7428082061,7.852524825,2.7644754546,4.1578610497,9.3783992027,6.9182090201,10.2926309776,8.3006427278,7.7321866036,5.2211884742,7.0938134182,8.5940539689,6.0778921727,9.4354545326,4.8030730294,7.312018258,10.111384726,5.4867347019,11.2112974437,3.2849393058,6.3285728215,7.6626222701,7.1637301286,3.4763866136,3.8369124892,6.2236369921,2.5828412317,0.4976450094,11.3346670874,6.4099823605,3.2585642981,5.5746969901,4.1378652474,5.7480325205,5.3461927272,5.6353704324,7.5199406735,6.504335723,3.7695886524,8.7180546421,4.2051389545,7.7690498638,4.7503468695,10.1514144234,10.5388100486,6.3511053034,9.1788439382,7.6492917402,8.672792492,7.7191195114,5.0905017161,12.677217704,6.7567273119,3.3614764013,6.2216155138,7.6327549251,6.5875134946,6.2357400273,5.6100193409,3.3658567023,6.8967302094,7.0205279678,8.1914260493,7.9897977311,8.3657880835,8.2568437229,4.5484488238,9.7101523492,4.8165581192,11.1172664826,8.1877549303,7.0597059784,3.0645297334,7.4977423173,9.1017454425,2.1555802756,10.1472163002,4.8131507117,6.0347923858,7.3595581959,5.4918645327,7.953018418,10.3945013427,3.1495758027,6.8466020714,9.574666548,5.1857452476,9.6460659756,8.2891144803,4.7523128308,9.0512339873,4.325566327,9.8084457343,5.8968212764,5.0655019876,7.6046410952,6.4246307935
105,2.0218279217,2.611449337,5.0242419279,8.0053598168,11.8187026892,8.1840384729,4.9087028026,4.3254978657,9.8731654968,7.6991771939,8.7530654139,7.5044592676,9.5431795035,3.742640272,7.5725622015,9.478616956,4.8865812571,8.6983301919,3.9088342725,8.3127429295,8.658989784,5.5883394661,11.0634698569,2.4430652417,5.4809564582,9.6260501345,7.0118451338,3.5313154273,2.7551155881,6.2170272923,2.2853859608,0.5148224869,11.1269196652,5.042093234,2.3474054486,6.4750323458,5.5177614764,3.1710298584,4.8279418465,6.2469803672,8.057395704,6.8437736407,6.4217777774,8.8588465228,4.6237538469,7.215850822,4.5195064657,9.5348164371,12.3305011567,7.1841919703,8.8689476195,7.9599249227,8.1005880984,6.8247228499,6.0845135573,10.2115154633,5.3921724877,4.9830694392,6.2161817941,7.9508787616,6.73766111,7.6029551268,4.8947179495,4.5716721997,7.5390213379,4.9298666319,7.4140446208,7.9478764306,7.7883581593,5.702396154,5.6646158628,10.7215949581,5.3164542749,11.390345354,7.4740651273,6.3515183969,2.6304653103,6.3718972993,9.6492235662,2.0777350554,9.2766734633,6.1838554605,5.4490233176,7.3588296703,5.8402414624,7.9834574878,9.4671134578,3.9735054102,5.4302751967,9.2920694274,5.8684051563,11.1515485892,8.729685143,3.6114021956,8.082822614,3.7558970469,10.8607734374,6.7952660841,4.8133029441,7.2234556115,7.7983124664
106,1.494608388,2.7447592332,6.8947838856,7.682046148,11.1382680547,7.7383154965,3.5596568989,6.3983623088,9.8379813981,9.4501989679,9.1985317383,6.4298545975,9.1034886101,3.4299889194,7.1032629396,9.6408552603,4.6132305114,6.5011536777,3.1776513605,8.7595402456,8.9286718966,4.0902484986,11.7376299487,2.4789452497,4.3958076067,10.5804334716,5.4501186124,4.5833015492,1.8219114257,6.2108117971,1.9122955491,0.141940418,9.542064922,4.9286043977,2.4828233492,8.3367724845,4.3956233322,2.6132763286,5.6877629556,5.7963192529,8.2922533198,8.0840850804,6.6368516688,9.6411992759,4.2333712914,6.4874241463,5.3596490022,8.4814892466,12.3146808072,6.6378162687,7.8533082201,8.5694839936,3.789100248,7.0299890945,6.5475489352,11.4992795041,5.1822497471,3.8038585756,6.512101884,6.5365927742,6.63389339,8.2118564568,4.185146151,5.4414338084,6.3729099791,5.0332393346,7.6904335968,7.3604893889,7.5083190085,5.3804691533,7.7252581993,9.1792825837,4.9089551543,10.0085972126,5.7443155166,6.1634477522,2.5147538987,7.2820956292,9.3976591896,2.3927560209,5.7207352121,5.2438313444,6.0547103301,6.0375131857,6.6052961494,7.3874308316,10.692968549,3.8611168556,5.8848460307,9.105481351,7.5808964875,11.5256662107,10.8148237047,3.3395567593,7.8961913384,2.3903365566,10.6224666565,4.8785918181,5.6289040586,5.8460386845,8.0210152501
107,1.3908101748,4.1035493434,5.9540700744,7.5376296564,10.0743868426,8.95331151,2.405775224,6.1974299403,8.2253370031,7.2226288263,9.1447230766,7.2788699424,9.9249463836,3.0555034945,8.1830718599,8.922081463,3.4000564357,7.4498052279,2.3615408996,7.6593584399,9.2187788247,4.9145249446,10.0604813856,2.6214118615,5.7294497076,10.9614051361,6.3609371314,2.8897996525,1.3694673631,5.5048584288,2.5560340025,2.5904197722,9.3520102901,6.1469272737,3.367325481,7.9328640568,4.9257236514,3.0958071742,5.4196175746,7.9719565873,9.1033881548,5.6198892936,6.3221639682,10.3369469248,4.8312089906,6.342063978,5.4153034222,8.4060909046,11.8283396528,6.5357822307,7.52222373,9.111096643,3.376929113,5.1153754722,8.1145986801,12.4904506585,6.8963828283,3.9636887272,5.290070956,5.3309784478,8.1349077446,7.476520135,4.609884853,4.8458047354,5.4024954169,6.4847948234,8.1835756124,8.0620722917,7.4532312001,7.4465070602,6.7316027158,8.7184523223,5.9132663152,11.4056899118,5.6710781272,5.1368984038,1.8491749061,8.0406264447,8.6545492769,3.1831387442,6.4817610353,4.6351267274,6.7893713358,6.1837336506,7.0623058954,7.8203628442,11.5388602323,4.2744282273,3.4514095574,9.9417582986,8.3974961246,12.3733981961,11.1434277247,3.5500049517,8.2133355408,4.0822578387,9.0653903574,5.5086721927,4.603929625,5.4587467665,9.6650952772
108,2.1054921175,3.8449995713,7.5849522604,7.4096869098,9.8134274057,7.9828818791,3.5794542702,5.0826955101,7.5039950426,7.1042968265,8.890719411,6.7746626943,10.3576560154,4.1817875319,7.3013035236,9.2364854127,3.956615913,6.5742613322,1.7810643879,7.6447859331,11.2814584918,5.0799900582,10.3570827556,3.5032132589,4.8005002433,10.5739950149,6.8029624662,3.7102630916,0.7739041661,5.6236668255,3.5677380332,4.1556688776,8.668688607,3.4361625746,4.3875065102,7.0271818989,6.6467273226,2.0142531552,5.6823768244,6.1783482906,10.7157983018,4.850383177,7.0790637825,10.5595011099,5.6703896542,6.4561350788,6.7630567893,8.8602230728,12.7660572194,5.8444681142,9.1911969627,6.878144673,4.4735540883,5.7497410033,8.4488352828,12.4199092199,7.8457006322,4.381266232,5.7934942699,4.0704188789,5.8158959461,7.601598179,6.1187806723,6.046900153,5.1140738596,5.3806486877,7.7092983463,8.355942251,8.3839972093,6.8848445177,7.2443258963,10.035718406,5.5418289975,12.5956303041,5.6768226303,4.9620143055,0.3989246295,7.7838391136,8.3008309066,3.8748753969,8.4649247043,5.104453255,5.8524279655,6.1913745176,6.1017789186,9.305209209,11.9320003597,2.2897610521,2.7155064964,9.5919903235,10.3685957181,11.6326748856,11.708597919,4.6873775882,8.9034819229,3.0083091589,8.0781401532,5.6832481867,5.6523260981,5.4060412836,8.7721462378
109,3.1523325006,3.2400876569,7.0820894085,7.8396654537,10.616782482,8.5003784215,1.8397794877,5.4241597495,7.4798016209,7.4535019375,11.6378516282,6.5551908825,10.4550967837,3.9539988127,7.771848176,8.2546447408,3.7450460305,6.5481225482,3.2496063505,9.1735247726,10.6134856404,5.2176882709,9.7236395368,3.3419566944,4.7167717364,11.6550197591,6.6820543662,1.6032415548,0.8129531627,4.9214876935,3.224509466,4.215715792,8.7001469593,2.8262913403,3.2358940187,6.261962096,7.3280750776,2.0218737597,5.2402770664,5.1685780487,10.831981742,3.8947483005,6.237852997,9.7735075238,6.8003975809,5.1532993631,7.4838189216,9.8509092557,13.9510325507,4.3039250271,10.4891260036,6.278564468,5.1575394097,6.4258715402,8.2012827482,12.025457334,7.0723440282,5.1348850947,5.4384579204,5.0803539988,5.4345144523,6.6705963026,4.439841409,5.1169465765,5.5074804199,5.1898155993,9.3698663269,8.8310092565,9.8142213064,6.9442181071,7.3034245148,10.4046338033,5.7300858887,12.5313616847,6.0439364904,4.7319949979,0.5055931238,7.8630838205,8.1304205743,3.2505089176,7.6604488639,7.1719681715,4.5983030278,4.3283485447,8.5488477287,10.2933654984,11.3573178946,2.0919959344,3.215757684,9.3430259204,10.0515059308,11.8875556247,11.3891983025,4.5975949708,10.3074106801,4.5437383082,8.8367959788,5.8779455343,4.3396433879,4.2446232096,10.3533341187
110,1.4954681929,4.6441433944,8.3563660044,6.9116462771,11.6673691228,8.4653127884,2.575508027,6.2734882459,7.9774559093,6.8516533956,10.6841046732,7.6205653209,10.0073918709,3.5103269646,7.7992941587,8.1998310975,3.1859713011,7.8147457565,3.849854279,8.4284807102,10.7515363942,6.3710340564,9.2843512289,3.8566833551,5.8427250871,11.842672239,6.2945546986,3.4454472699,1.920856348,4.7301417248,3.8239628901,5.0857736312,7.320304043,4.0128680805,2.8339841678,6.0491928553,6.8947375281,2.4123178907,6.4156990432,5.3396416555,12.0018957243,4.6289976558,5.6923857848,8.7851596808,5.9417202947,5.4827775444,7.7932074005,10.3382234712,13.213152709,4.5664735149,8.8213428328,5.6394772551,5.7666992936,5.8601316082,8.1811424471,13.8452078154,7.5284904218,4.4017250635,5.7150793641,5.7120076262,7.1262448323,6.9033478527,4.2860838409,4.2420235417,5.6039430777,4.5441068183,9.2585417554,8.065422812,9.925564084,6.8295756636,5.7166453948,10.9106664114,4.6316499472,11.9618348882,7.0744479222,5.5307354372,0.9546164932,7.5868689324,8.4418071422,3.5726145913,9.4748626586,7.5604609108,4.2552030316,4.8877195378,6.593651778,9.7519780861,11.5719863732,2.7370282669,2.3940673051,9.7672541647,11.0068187039,11.3258563134,10.1755794053,6.2831212256,9.7502345408,5.3621251997,8.1173929974,5.6210083955,5.6000253924,2.7295806614,9.6029294135
111,0.9435383249,3.3410862751,8.3880972974,9.4598393466,11.8214648583,8.0172468351,2.1937137698,6.0126524364,6.5303991921,7.2733969077,9.0464056935,7.6876183151,9.275238543,2.9740380033,6.9377947501,8.6117319485,3.9179750287,5.781494447,5.3277970095,10.124591528,9.9366604084,7.6753687244,10.2058867733,4.0388275862,6.7557892782,11.9241376229,6.8464561987,3.6645112624,1.4430622255,3.9757872907,2.3777827704,6.097512359,8.2228205404,3.8698792894,1.7215943649,6.3955907391,4.6279477485,4.3228469367,6.0398159847,7.5772634911,10.9255800981,5.7745014891,7.5022464923,7.8744679173,6.1131096113,3.9434237455,7.4410157161,9.1462712719,11.0216508297,3.7506428956,8.1517065257,5.4773863746,7.2869986304,6.5045247466,7.7947608517,12.7870374096,7.8956395674,3.3876210807,4.9838669559,5.8455727974,6.8116653116,6.2457091841,5.0716771726,3.9054707577,6.8316786984,2.9408846787,8.3066981435,8.7649388156,10.4212498434,6.3736480839,3.1523274185,11.7729528821,4.5994189598,12.0606723947,4.5470309958,6.7285534656,1.120307592,8.5681578756,7.674254635,3.5907174808,9.7754598738,8.3387764753,2.9923380793,5.6600250494,5.6288763634,9.3668538183,10.8196240669,3.9000713767,3.5030193308,9.3920350559,12.0563270884,10.6711048145,9.686446679,5.7648860352,9.6253918499,3.0276561133,8.7240121857,6.1864008121,5.6202312327,3.019983663,9.6941803943
112,0.3026090983,3.2345481569,9.5062786912,8.3503628605,12.4087326013,5.9257108864,1.6334896612,5.7438053367,7.8533546769,8.0331938655,11.0747386069,6.5487735215,10.6356716321,2.8303786306,5.7991105578,8.1934541168,6.0853583528,5.3683067914,7.932434834,8.1414341228,9.6978659045,8.5974622409,9.1826867724,4.2929239343,7.7359328499,12.3716746735,6.3089320157,3.4088050968,1.5077726058,2.3084109402,2.5565445216,6.1783093355,8.5733674561,3.2024979204,1.114946367,6.2640803887,6.3829781534,5.2459395363,5.8761547144,7.8226062038,10.5995751215,5.540269859,7.4860634213,6.5955250738,4.6974003561,2.8186857961,6.2416886633,9.3068768509,10.2668826471,6.2478253845,9.3471974879,4.5043368517,5.6589664109,6.1198595649,8.1286894614,11.3205203885,6.9888691624,3.263204554,6.8155184023,5.6305111711,7.8766917074,5.6543207475,4.5172853675,3.2618782349,6.7768602597,2.7808637937,8.1285706413,8.6454790318,10.1854918187,5.931794548,2.87722916,10.5279414799,2.8032810486,12.2240443155,4.7682440019,6.6430039571,1.3349338245,7.7552909102,6.7702632115,4.7373124853,9.0998863699,8.4540719153,0.5410911731,5.0781434784,7.7981134625,9.306907679,9.8258379523,4.0568255177,2.6696417752,9.7219470224,11.9605070606,11.3085042155,8.5265543868,6.0775194826,9.858657924,2.64714886,8.3187717231,5.9495813114,3.912188739,4.0213463158,9.3824679755
113,0.9120266808,6.2464329997,10.1142408778,7.8354334531,11.9891038851,5.6300269754,1.8946774142,5.9078878285,8.8539057954,8.00006706,9.7113110209,6.7780182704,8.5184370348,4.0045918062,5.9475281016,6.8686168574,4.4164672833,4.2751870993,6.0674158045,7.6674212946,9.0001957046,7.9712551421,10.0377009661,4.4927156836,6.4446403748,12.5573262951,6.8796838904,3.6375884988,1.3961595294,1.7435701273,1.5624330179,7.3313239042,8.7229520568,2.6123856324,1.1237120143,4.4504003013,5.2041303022,6.638387474,5.8152863804,7.4976228506,9.4460789049,5.2621959173,4.9172488425,7.275496704,3.9690927875,2.3995288016,5.3751069536,9.3935701595,11.7749307525,4.9911694306,9.2121788157,5.5265153482,5.619096303,4.592366806,9.3000028518,10.6911500157,5.5520306588,3.9431819753,5.7995254082,4.7494957058,9.5570239904,5.5410531541,4.1214913762,3.057608256,5.6952004348,3.6841193352,8.5901038256,8.5570935919,10.99143358,5.9388515155,2.8928652437,9.1439959008,3.5301591218,12.2963772031,3.436277663,7.675195024,2.3641685885,5.4560243317,5.3830677414,6.4096725626,8.1895721898,7.7756137151,0.9564710427,5.4726918323,7.8253189234,9.1567315362,9.3804246905,2.8540577563,4.9253012441,10.0602872039,11.9825107446,10.7977642292,8.8356330548,5.1949830787,11.4583050888,2.9451663979,8.9291396771,3.7788444232,3.6515651282,3.9135881425,8.3436626526
